Temp,EB,Sty,H2,BeEt,ToMe,t,Run,dTdt,dEBdt,dStydt,dH2dt,dBeEtdt,dToMedt
862.978471115888,2.3269022687256213,2.0811271253793246,1.9342324990806015,0.23709653353433688,0.14689462629872152,2.88,0,-7.628718701274599,-0.2835041615480525,0.22075814438572877,0.17729601262923275,0.01928388540582778,0.043462131756496
862.0949832773533,2.2938766565826736,2.106720205259785,1.9546560264737538,0.23935951330951655,0.15206417878602932,3.0,0,-7.102951375927081,-0.26713258419697394,0.2059814780653619,0.163277592682315,0.0184472207485652,0.042703885383046876
861.2721895376825,2.2627423642312188,2.1306058538338153,1.9734607045962356,0.24152718663539174,0.15714514923757816,3.12,0,-6.616521134801252,-0.25196330212097584,0.19228432503386841,0.15029891284284025,0.017693564896079206,0.04198541219102816
860.5055859331528,2.2333616146450304,2.1529078781810442,1.9907656956317548,0.24360887856264193,0.16214218254928767,3.2399999999999998,0,-6.165898811573952,-0.2378903098822037,0.1795731013757584,0.1382685254895567,0.017012632620243582,0.04130457588620172
859.7910667032581,2.2056086105977353,2.1737394978482123,2.006679829623141,0.24561277726698688,0.1670596682250698,3.36,0,-5.747958892178008,-0.22481944264016906,0.1677645008201517,0.12710523105065866,0.01639567205052433,0.040659269769493044
859.1248799026591,2.1793682292867547,2.1932044793800287,2.0213027332729263,0.2475460991641206,0.17190174610710043,3.48,0,-5.359920919965472,-0.21266669826117948,0.15678405638584514,0.1167366133559156,0.015835198845404803,0.04004744302992954
858.5035890850205,2.1545348915712146,2.2113981208330875,2.03472580655664,0.2494152272572556,0.17667231427644606,3.5999999999999996,0,-4.999301047734083,-0.2013568439803489,0.14656494361508188,0.1070978256071789,0.015324782357364038,0.03946711800790296
857.92404014367,2.1310115799740617,2.228408108342187,2.047033069891042,0.25122582717061176,0.18137503845114364,3.7199999999999998,0,-4.663871770706061,-0.19082225354354349,0.137046979989459,0.09813057901945492,0.01485887258408041,0.03891640097000409
857.3833325694609,2.1087089844079467,2.2443152627563863,2.058301900308525,0.25298294432581175,0.18601336244785968,3.84,0,-4.351628305240704,-0.18100193244105905,0.12817578483962944,0.08978229658099965,0.014432659342799819,0.038393488258629795
856.878794469409,2.0875447571392316,2.259194192027569,2.068603672849192,0.25469108559282866,0.1905905191783751,3.96,0,-4.060760382105772,-0.17184069702880428,0.11990207083554975,0.0820054016833481,0.01404195704105287,0.03789666915220164
856.4079607499018,2.0674428599289856,2.2731138640364654,2.0780043221283355,0.2563542880644243,0.1951095419081282,4.08,0,-3.7896284484499287,-0.1632884793968225,0.1121810431466558,0.07475671676724635,0.013683109870757259,0.03742432637940946
855.9685537185828,2.0483329821660927,2.2861381179233295,2.086564842612469,0.2579761785377223,0.1995732753108587,4.2,0,-3.536743352654846,-0.15529973162962618,0.10497188358631693,0.06799694877538714,0.01335291323237947,0.03697493481092978
855.5584665299128,2.030150042021237,2.2983261036650555,2.0943417170496534,0.2595600216363111,0.20398438661540003,4.32,0,-3.3007492914163947,-0.14783292440065357,0.09823731623422177,0.06169025684778134,0.013048548779991382,0.03654705938644043
855.1757476051321,2.0128337171035358,2.3097326958021807,2.1013873198016966,0.2611087650318047,0.20834537600048236,4.4399999999999995,0,-3.0804087315875917,-0.14085010144969598,0.09194322022926857,0.055803868595236915,0.012767529586395777,0.03613935163403165
854.8185875058319,1.996328047005636,2.3204088449350135,2.107750258056542,0.2626250751188844,0.21265858687846964,4.56,0,-2.874589780474218,-0.1343165056676146,0.08605830483587917,0.05030775861301721,0.012507654608873446,0.035750546222861966
854.4853066348275,1.9805810608900989,2.3304019072069946,2.113475691664367,0.264111370298284,0.21692621554262606,4.68,0,-2.6822549640847932,-0.12820024544211972,0.08055381865025865,0.045174361826755605,0.012266969968358013,0.03537945682350305
854.1743449903939,1.9655444654623668,2.3397559214690866,2.1186056009131007,0.26556984645056547,0.22115032055598455,4.8,0,-2.5024518501818402,-0.12247201544833249,0.07540330641959014,0.04037833405465691,0.012043736663809116,0.035024972364933224
853.8842519517783,1.9511733348859015,2.348511884344782,2.1231790529711776,0.26700250333371683,0.22533283137360316,4.92,0,-2.3343043625678654,-0.11710483671244551,0.0705823815958588,0.03589632903412238,0.011836402554850292,0.03468605256173642
853.6136779665461,1.937425856641648,2.3567079767869785,2.127232420073516,0.26841116379591556,0.22947555671346134,5.04,0,-2.1770056034757213,-0.11207384164457312,0.06606853851639478,0.03170681439969985,0.011643579011483397,0.034361724116694935
853.3613664312709,1.924263083880846,2.364379784673851,2.130799592373199,0.26979749308265594,0.23358019230065058,5.16,0,-2.0298112375361392,-0.10735607508200944,0.061840977894668456,0.027789901296543084,0.011464020589215605,0.034051076598125375
853.1261465834019,1.911648717893813,2.3715604930917658,2.133912164893072,0.2711630147537316,0.23764832819869278,5.279999999999999,0,-1.8920337673021923,-0.10293032181850706,0.05788045545364155,0.02412719681947159,0.011296607730695544,0.03375325863416996
852.9069270782242,1.8995489112695187,2.3782810624614767,2.13659960681222,0.272509124557753,0.2416814556492553,5.3999999999999995,0,-1.763037473751835,-0.09877695382159447,0.05416914764257304,0.020701673354017413,0.011140331890465822,0.03346747428855562
852.7026898899553,1.8879320810196603,2.384570395801124,2.1388894222544415,0.27383710357053836,0.24568097354668128,5.52,0,-1.642233789970803,-0.0948777901345826,0.050690528146664526,0.017497548705732738,0.010994282546986272,0.03319297944093179
852.5124850249799,1.87676874608526,2.390455484619234,2.140807290182891,0.2751481287971685,0.24964819443634131,5.64,0,-1.5290773074528035,-0.09121597577126973,0.047429261122358624,0.01450018257866766,0.010857636105220144,0.03292907854369096
852.3354254670132,1.8660313720852717,2.395961548296193,2.142377198129278,0.276443283389625,0.253584350166914,5.76,0,-1.423062090944509,-0.08777586968543465,0.04437110214210376,0.011695980732032643,0.010729646133259777,0.03267512141007112
852.1706830593996,1.8556942441424655,2.4011121489206886,2.14362155188224,0.27772356383640207,0.25749059703844746,5.88,0,-1.3237186199335202,-0.08454295174707682,0.041502816087434606,0.009072315560257501,0.010609635132465111,0.0324305005271771
852.0174834883442,1.8457333133421665,2.405929328788727,2.144561307785645,0.2789898908040296,0.26136802100308076,6.0,0,-1.2306104262838036,-0.08150372000657018,0.03881208561239584,0.006617437900950677,0.01049698668272919,0.03219464771144516
851.8751032741217,1.8361261031176923,2.41043369568194,2.1452160537196674,0.28024311317610007,0.2652176419622716,6.12,0,-1.1433318421198617,-0.07864562205759854,0.036287450607372616,0.004320418572612225,0.01039113941546552,0.03196703203476039
851.7428657001556,1.8268515842537942,2.414644535212619,2.1456041169133,0.2814840161722727,0.2690404182993178,6.24,0,-1.0615053240300838,-0.07595697308666674,0.033918235037128854,0.0021710780197037177,0.010291581032112737,0.031747157017425136
851.6201378852622,1.8178900842522883,2.418579893111674,2.1457426423972197,0.28271332585958836,0.27283725071445303,6.359999999999999,0,-0.9847794285899121,-0.07342689390650245,0.03169449188668295,0.00015993333807508986,0.01019784347121164,0.03153455854860786
851.5063276485583,1.8092231906326723,2.422256662656125,2.145647676598571,0.28393171459165306,0.27660898605755313,6.4799999999999995,0,-0.9128267588798797,-0.07104524795784574,0.02960694688537111,-0.0017218557696933655,0.010109498417410167,0.03132880265506447
851.4008806739777,1.800833663416923,2.425690663916892,2.1453342430750126,0.285139805762311,0.2803564208418778,6.6,0,-0.8453421234924096,-0.06880258477516923,0.027646947955029078,-0.003482535503948193,0.010026153361162887,0.031129483458977272
851.3032781508865,1.7927053620314208,2.4288967103063452,2.144816405920123,0.286338177214017,0.2840803043862209,6.72,0,-0.7820409843644567,-0.06669009229730617,0.025806422613619547,-0.00512979882906061,0.009947448241006478,0.030936221442680156
